0000001101111 //data 170: 6.9375
0000001011101 //data 171: 5.8125
0000001001010 //data 172: 4.625
0000001000110 //data 173: 4.375
0000001000111 //data 174: 4.4375
0000000111010 //data 175: 3.625
0000001000000 //data 176: 4.0
0000001001000 //data 177: 4.5
0000001001010 //data 178: 4.625
0000001100010 //data 179: 6.125
0000001010111 //data 180: 5.4375
0000000111110 //data 181: 3.875
0000000110110 //data 182: 3.375
0000001001011 //data 183: 4.6875
0000001001010 //data 184: 4.625
0000001001000 //data 185: 4.5
0000001010011 //data 186: 5.1875
0000001001100 //data 187: 4.75
0000001000110 //data 188: 4.375
0000001010110 //data 189: 5.375
0000001011111 //data 190: 5.9375
0000000100010 //data 191: 2.125
0000000101101 //data 192: 2.8125
0000000100011 //data 193: 2.1875
0000000011100 //data 194: 1.75
0000001010001 //data 195: 5.0625
0000001011111 //data 196: 5.9375
0000001011010 //data 197: 5.625
0000001011001 //data 198: 5.5625
0000001001101 //data 199: 4.8125
0000001010001 //data 200: 5.0625
0000001111010 //data 201: 7.625
0000010011100 //data 202: 9.75
0000000001001 //data 203: 0.5625
0000000101011 //data 204: 2.6875
0000000000000 //data 205: 0.0
0000000000000 //data 206: 0.0
0000000000000 //data 207: 0.0
0000000101011 //data 208: 2.6875
0000111110110 //data 209: 31.375
0001000100100 //data 210: 34.25
0001001101110 //data 211: 38.875
0001000011111 //data 212: 33.9375
0000101110101 //data 213: 23.3125
0000101100000 //data 214: 22.0
0000101101111 //data 215: 22.9375
0000110001010 //data 216: 24.625
0000101111111 //data 217: 23.9375
0000101011000 //data 218: 21.5
0000101000001 //data 219: 20.0625
0000101000100 //data 220: 20.25
0000110100010 //data 221: 26.125
0000110111001 //data 222: 27.5625
0000100111001 //data 223: 19.5625
0000111100110 //data 224: 30.375
0000100111111 //data 225: 19.9375
0000000000000 //data 226: 0.0
0000001110110 //data 227: 7.375
0000100011010 //data 228: 17.625
0000000000000 //data 229: 0.0
0000000000000 //data 230: 0.0
0000000110100 //data 231: 3.25
0000000111010 //data 232: 3.625
0000000100110 //data 233: 2.375
0000000110000 //data 234: 3.0
0000000110011 //data 235: 3.1875
0000001001001 //data 236: 4.5625
0000001011110 //data 237: 5.875
0000001011010 //data 238: 5.625
0000001100100 //data 239: 6.25
0000001010011 //data 240: 5.1875
0000001000101 //data 241: 4.3125
0000001000010 //data 242: 4.125
0000001010100 //data 243: 5.25
0000010000100 //data 244: 8.25
0000001110110 //data 245: 7.375
0000001010000 //data 246: 5.0
0000001010111 //data 247: 5.4375
0000001011001 //data 248: 5.5625
0000001001011 //data 249: 4.6875
0000001001010 //data 250: 4.625
0000001001101 //data 251: 4.8125
0000001001110 //data 252: 4.875
0000000111111 //data 253: 3.9375
0000001011011 //data 254: 5.6875
0000001000101 //data 255: 4.3125
0000000011000 //data 256: 1.5
0000000110100 //data 257: 3.25
0000000011110 //data 258: 1.875
0000000100001 //data 259: 2.0625
0000001000100 //data 260: 4.25
0000001001011 //data 261: 4.6875
0000001011111 //data 262: 5.9375
0000001010010 //data 263: 5.125
0000001000100 //data 264: 4.25
0000010011000 //data 265: 9.5
0000111111001 //data 266: 31.5625
0010001101101 //data 267: 70.8125
0010111111011 //data 268: 95.6875
0011001100011 //data 269: 102.1875
0010011100001 //data 270: 78.0625
0001110110110 //data 271: 59.375
0001011001001 //data 272: 44.5625
0000111001101 //data 273: 28.8125
0000101101111 //data 274: 22.9375
0000101101010 //data 275: 22.625
0000101101101 //data 276: 22.8125
0000101011111 //data 277: 21.9375
0000101010111 //data 278: 21.4375
0000101010110 //data 279: 21.375
0000101011011 //data 280: 21.6875
0000101010000 //data 281: 21.0
0000101010101 //data 282: 21.3125
0000101001010 //data 283: 20.625
0000100111101 //data 284: 19.8125
0000100111101 //data 285: 19.8125
0000101001011 //data 286: 20.6875
0000101000011 //data 287: 20.1875
0000101010000 //data 288: 21.0
0000110110111 //data 289: 27.4375
0000101010010 //data 290: 21.125
0000100110100 //data 291: 19.25
0000110111100 //data 292: 27.75
0000000101100 //data 293: 2.75
0000000000000 //data 294: 0.0
0000000000000 //data 295: 0.0
0000000100000 //data 296: 2.0
0000000110100 //data 297: 3.25
0000000101100 //data 298: 2.75
0000001000001 //data 299: 4.0625
0000001000000 //data 300: 4.0
0000000110000 //data 301: 3.0
0000001001011 //data 302: 4.6875
0000001100000 //data 303: 6.0
0000001011100 //data 304: 5.75
0000001010011 //data 305: 5.1875
0000001000010 //data 306: 4.125
0000000110110 //data 307: 3.375
0000001011011 //data 308: 5.6875
0000010000010 //data 309: 8.125
0000001101101 //data 310: 6.8125
0000001110011 //data 311: 7.1875
0000001110111 //data 312: 7.4375
0000001101000 //data 313: 6.5
0000001100110 //data 314: 6.375
0000001011000 //data 315: 5.5
0000001011101 //data 316: 5.8125
0000001010100 //data 317: 5.25
0000001001100 //data 318: 4.75
0000010001001 //data 319: 8.5625
0000000111100 //data 320: 3.75
0000001000001 //data 321: 4.0625
0000001010111 //data 322: 5.4375
0000001110010 //data 323: 7.125
0000001011101 //data 324: 5.8125
0000000111001 //data 325: 3.5625
0000001000111 //data 326: 4.4375
0000001001010 //data 327: 4.625
0000000100101 //data 328: 2.3125
0000000000000 //data 329: 0.0
0000000000000 //data 330: 0.0
0000000000000 //data 331: 0.0
0000000000000 //data 332: 0.0
0000010101100 //data 333: 10.75
0000101101110 //data 334: 22.875
0000101111111 //data 335: 23.9375
0000101010000 //data 336: 21.0
0000101010101 //data 337: 21.3125
0000101101011 //data 338: 22.6875
0000101101000 //data 339: 22.5
0000101100111 //data 340: 22.4375
0000101011011 //data 341: 21.6875
0000101101011 //data 342: 22.6875
0000101011011 //data 343: 21.6875
0000101011011 //data 344: 21.6875
0000101001100 //data 345: 20.75
0000101010010 //data 346: 21.125
0000101000101 //data 347: 20.3125
0000100110111 //data 348: 19.4375
0000100110000 //data 349: 19.0
0000100100001 //data 350: 18.0625
0000100100111 //data 351: 18.4375
0000100011000 //data 352: 17.5
0000100110100 //data 353: 19.25
0000101100100 //data 354: 22.25
0000101100100 //data 355: 22.25
0000110111010 //data 356: 27.625
0000010100100 //data 357: 10.25
0000000000000 //data 358: 0.0
